id,gen,sp,ssp,en,rec,cnt,loc,lat,lng,alt,type,url,file,lic,q,length,time,date,uploaded,rmk,bird-seen,playback-used
20581,Lophura,erythrophthalma,pyronota,Crestless Fireback,Martjan Lammertink,Indonesia,Selinsing; Gunung Palung National Park; West Kalimantan; Borneo,-1.2103,110.3634,60,call,//www.xeno-canto.org/20581,//www.xeno-canto.org/20581/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,1:16,?,2000-09-05,2008-11-20,Fighting and calls of two males,unknown,unknown
20582,Lophura,ignita,ignita,Crested Fireback,Martjan Lammertink,Indonesia,Berau; East Kalimantan; Borneo,2.2509,117.057,30,call,//www.xeno-canto.org/20582,//www.xeno-canto.org/20582/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:34,?,1997-09-29,2008-11-20,Contact calls of two females walking on forest floor.,unknown,unknown
409403,Polyplectron,chalcurum,chalcurum,Bronze-tailed Peacock-Pheasant,Frank Lambert,Indonesia,Tapan Road; West Sumatra; Sumatra,-2.0498,101.3073,1250,song,//www.xeno-canto.org/409403,//www.xeno-canto.org/409403/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:25,07:11,2016-07-09,2018-04-06,,yes,yes
196220,Polyplectron,chalcurum,,Bronze-tailed Peacock-Pheasant,yann muzika,Indonesia,Danau Ranau; West Lampung; Lampung; Sumatra,-4.9393,103.8433,1200,song,//www.xeno-canto.org/196220,//www.xeno-canto.org/196220/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:13,07:18,2014-09-07,2014-09-21,,no,no
70193,Polyplectron,chalcurum,chalcurum,Bronze-tailed Peacock-Pheasant,David Gibbs,Indonesia,Sumatra; Gunung Kerinci,-1.7401,101.2601,1800,song,//www.xeno-canto.org/70193,//www.xeno-canto.org/70193/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:44,?,1990-00-00,2011-01-18,,unknown,unknown
56932,Polyplectron,chalcurum,,Bronze-tailed Peacock-Pheasant,Fabian Ducry & David Marques,Indonesia,Way Titias; Bukit Barisan Selatan NP; Lampung; Sumatra,-5.0684,104.0256,?,call,//www.xeno-canto.org/56932,//www.xeno-canto.org/56932/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:31,?,2009-09-05,2010-06-28,,unknown,unknown
409404,Polyplectron,chalcurum,chalcurum,Bronze-tailed Peacock-Pheasant,Frank Lambert,Indonesia,Tapan Road; West Sumatra; Sumatra,-2.0498,101.3073,1250,song,//www.xeno-canto.org/409404,//www.xeno-canto.org/409404/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:19,09:03,2016-07-08,2018-04-06,,yes,yes
391061,Polyplectron,chalcurum,chalcurum,Bronze-tailed Peacock-Pheasant,Irene Dy,Indonesia,Sumatra; Gunung Kerinci,-1.74,101.26,1500,call; male,//www.xeno-canto.org/391061,//www.xeno-canto.org/391061/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,12:30,2017-08-23,2017-10-28,male bird seen and recorded at close range,yes,no
213817,Polyplectron,chalcurum,chalcurum,Bronze-tailed Peacock-Pheasant,Stijn Cooleman,Indonesia,Way Titias; Bukit Barisan Selatan NP; Lampung; Sumatra,-5.0685,104.0258,700,call,//www.xeno-canto.org/213817,//www.xeno-canto.org/213817/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:19,16:18,2014-07-17,2015-02-17,,no,yes
90808,Polyplectron,chalcurum,,Bronze-tailed Peacock-Pheasant,Fabian Ducry & David Marques,Indonesia,Tapan Road; West Sumatra; Sumatra,-2.0498,101.3073,1100,call,//www.xeno-canto.org/90808,//www.xeno-canto.org/90808/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:25,?,2009-08-30,2011-12-04,,unknown,unknown
39499,Polyplectron,chalcurum,,Bronze-tailed Peacock-Pheasant,Brian Cox,Indonesia,Way Titias; Bukit Barisan Selatan NP; Lampung; Sumatra ,-5.068545,104.025764,1000,call,//www.xeno-canto.org/39499,//www.xeno-canto.org/39499/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:10,12.00,2009-07-01,2009-10-10,Calling on top of a fallen tree,unknown,unknown
409405,Polyplectron,chalcurum,chalcurum,Bronze-tailed Peacock-Pheasant,Frank Lambert,Indonesia,Tapan Road; West Sumatra; Sumatra,-2.0498,101.3073,1200,song,//www.xeno-canto.org/409405,//www.xeno-canto.org/409405/download,//creativecommons.org/licenses/by-nc-nd/4.0/,E,0:17,08:36,2016-07-08,2018-04-06,,yes,no
244681,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Kolbjørn Schjølberg,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,100,male; song,//www.xeno-canto.org/244681,//www.xeno-canto.org/244681/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:51,08:00,2015-03-29,2015-05-23,,yes,no
69250,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69250,//www.xeno-canto.org/69250/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:19,?:?,2001-12-18,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5525>AV5525</a>.  Certainty: 100%.  ID determined by: not specifically indicated; matches XC cuts. GPS: xeno-canto.,unknown,unknown
69249,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69249,//www.xeno-canto.org/69249/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:18,?:?,2001-12-18,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5524>AV5524</a>.  Certainty: 100%.  ID determined by: not specifically indicated; matches XC cuts. GPS: xeno-canto.,unknown,unknown
69248,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,call,//www.xeno-canto.org/69248,//www.xeno-canto.org/69248/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:48,?:?,2001-12-20,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5523>AV5523</a>.  Certainty: 100%.  ID determined by: not specifically indicated; fairly similar to XC 33422. GPS: xeno-canto. this call seems to be an alarm but its also maybe a contact call and is often given preceding the double-note whistle,unknown,unknown
69247,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69247,//www.xeno-canto.org/69247/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:29,?:?,2001-12-19,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5522>AV5522</a>.  Certainty: 100%.  ID determined by: not specifically indicated; matches XC cuts. GPS: xeno-canto.,unknown,unknown
69246,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69246,//www.xeno-canto.org/69246/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,1:05,?:?,0000-00-00,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5521>AV5521</a>.  Certainty: 100%.  ID determined by: not specifically indicated; matches XC cuts. GPS: xeno-canto.  Recorded December 18-19; 2001,unknown,unknown
69245,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69245,//www.xeno-canto.org/69245/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:58,?:?,0000-00-00,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5520>AV5520</a>.  Certainty: 100%.  ID determined by: not specifically indicated; matches XC cuts. GPS: xeno-canto.  Recorded December 18-19; 2001,unknown,unknown
69244,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,call,//www.xeno-canto.org/69244,//www.xeno-canto.org/69244/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:18,?:?,0000-00-00,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5519>AV5519</a>.  Certainty: 100%.  ID determined by: not specifically indicated; fairly similar to XC 33422. GPS: xeno-canto.  Recorded December 18-19; 2001,unknown,unknown
69242,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,call,//www.xeno-canto.org/69242,//www.xeno-canto.org/69242/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:32,?:?,2001-12-18,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5517>AV5517</a>.  Certainty: 100%.  ID determined by: not specifically indicated; fairly similar to XC 33422. GPS: xeno-canto.,unknown,unknown
33422,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Tjalle Boorsma,Indonesia,Pinang Jatus; Gunung Lumut Protection Forest; East Kalimantan; Borneo,-1.3806,116.1306,100,Call,//www.xeno-canto.org/33422,//www.xeno-canto.org/33422/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:35,??:??,2007-05-00,2009-04-26,,unknown,unknown
180008,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Johannes Fischer,Indonesia,Seribu Riam; Murung Raya Regency; Central Kalimantan,0.0497,113.5104,200,call; male,//www.xeno-canto.org/180008,//www.xeno-canto.org/180008/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:10,11:00,2014-03-26,2014-05-29,,no,no
69251,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,song,//www.xeno-canto.org/69251,//www.xeno-canto.org/69251/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,1:17,?:?,2001-12-23,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5526>AV5526</a>.  Certainty: 100%.  ID determined by: not specifically indicated; recordist normally sees birds recorded and indicates if any question. GPS: xeno-canto.,unknown,unknown
69243,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,?,call,//www.xeno-canto.org/69243,//www.xeno-canto.org/69243/download,//creativecommons.org/licenses/by-nc-nd/4.0/,C,0:27,?:?,0000-00-00,2011-01-07,Previously published on AVoCet as <a href=http://avocet.zoology.msu.edu/recordings/5518>AV5518</a>.  Certainty: 100%.  ID determined by: not specifically indicated; fairly similar to XC 33422. GPS: xeno-canto.  Recorded December 18-19; 2001,unknown,unknown
33423,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Tjalle Boorsma,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,50,Song,//www.xeno-canto.org/33423,//www.xeno-canto.org/33423/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:02,??:??,2007-03-00,2009-04-26,,unknown,unknown
23319,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Sander Pieterse & Ben Wielstra,Indonesia,Pinang Jatus; Gunung Lumut Protection Forest; East Kalimantan; Borneo ,-1.3806,116.1306,100,song,//www.xeno-canto.org/23319,//www.xeno-canto.org/23319/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,2:07,?,2005-03-10,2008-11-20,Morning. Secondary forest on 'Gunung Antan'. Bird calling from nearby at research plot 4. Poor recording with lots of insect noise.,unknown,unknown
23318,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Sander Pieterse & Ben Wielstra,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo ,-1.1167,116.8167,50,song,//www.xeno-canto.org/23318,//www.xeno-canto.org/23318/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,1:04,?,2005-04-26,2008-11-20,Morning. Primary forest in unburned part.,unknown,unknown
23317,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Sander Pieterse & Ben Wielstra,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo ,-1.1167,116.8167,50,song,//www.xeno-canto.org/23317,//www.xeno-canto.org/23317/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:04,?,2005-04-26,2008-11-20,Morning. Primary forest in unburned part.,unknown,unknown
19458,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Sander Pieterse & Ben Wielstra,Indonesia,Pinang Jatus; Gunung Lumut Protection Forest; East Kalimantan; Borneo,-1.3806,116.1306,100,song,//www.xeno-canto.org/19458,//www.xeno-canto.org/19458/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:08,?,2005-02-23,2008-11-20,Morning. Secondary forest on 'Gunung Antan'. Bird calling from nearby at research plot 4.,unknown,unknown
19456,Polyplectron,schleiermacheri,,Bornean Peacock-Pheasant,Sander Pieterse & Ben Wielstra,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,50,call,//www.xeno-canto.org/19456,//www.xeno-canto.org/19456/download,//creativecommons.org/licenses/by-nc-nd/2.5/,D,0:09,?,2005-05-01,2008-11-20,Early morning. Primary forest in unburned part. Call not described in MacKinnon & Phillipps and Madge & McGowan.,unknown,unknown
34674,Argusianus,argus,,Great Argus,Frank Lambert,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo ,-1.1167,116.8167,?,male; song,//www.xeno-canto.org/34674,//www.xeno-canto.org/34674/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:27,10:00,2001-12-00,2009-05-26,sound taken off a video,unknown,unknown
20580,Argusianus,argus,,Great Argus,Martjan Lammertink,Indonesia,Matan; West Kalimantan; Borneo,-1.1317,110.3023,60,call,//www.xeno-canto.org/20580,//www.xeno-canto.org/20580/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:07,?,1999-09-26,2008-11-20,,unknown,unknown
20579,Argusianus,argus,,Great Argus,Martjan Lammertink,Indonesia,Matan; West Kalimantan; Borneo,-1.1317,110.3023,60,call,//www.xeno-canto.org/20579,//www.xeno-canto.org/20579/download,//creativecommons.org/licenses/by-nc-nd/2.5/,A,0:20,?,1999-09-15,2008-11-20,,unknown,unknown
23320,Argusianus,argus,,Great Argus,Sander Pieterse & Ben Wielstra,Indonesia,Pinang Jatus; Gunung Lumut Protection Forest; East Kalimantan; Borneo ,-1.3806,116.1306,100,song,//www.xeno-canto.org/23320,//www.xeno-canto.org/23320/download,//creativecommons.org/licenses/by-nc-nd/2.5/,B,0:16,?,2005-02-12,2008-11-20,Morning. Secondary forest on Gunung Antan.,unknown,unknown
200279,Argusianus,argus,argus,Great Argus,Stijn Cooleman,Indonesia,Besitang; Langkat; North Sumatra,3.9525,98.0634,50,call,//www.xeno-canto.org/200279,//www.xeno-canto.org/200279/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,1:28,13:35,2014-08-05,2014-10-28,,no,no
33424,Argusianus,argus,grayi,Great Argus,Tjalle Boorsma,Indonesia,Sungai Wain Protection Forest; East Kalimantan; Borneo,-1.1167,116.8167,50,Call,//www.xeno-canto.org/33424,//www.xeno-canto.org/33424/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,0:11,??:??,2007-03-00,2009-04-26,,unknown,unknown
169536,Argusianus,argus,,Great Argus,Johannes Fischer,Indonesia,Bukit Batikap Protection Forest,0.0497,113.5104,200,call; male,//www.xeno-canto.org/169536,//www.xeno-canto.org/169536/download,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:27,11:00,2014-02-25,2014-03-11,,no,no
336671,Pavo,muticus,muticus,Green Peafowl,brendan sloan,Indonesia,Alas Purwo National Park,None,None,5 masl approx,call,//www.xeno-canto.org/336671,//www.xeno-canto.org/336671/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:15,17:00,2016-09-04,2016-09-30,,yes,no
336669,Pavo,muticus,muticus,Green Peafowl,brendan sloan,Indonesia,Alas Purwo National Park,None,None,5 masl approx,call,//www.xeno-canto.org/336669,//www.xeno-canto.org/336669/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:04,16:30,2016-09-04,2016-09-30,,yes,no
292558,Tachybaptus,tricolor,,Tricolored Grebe,Mike Nelson,Indonesia,Danau Rana Mese; Flores,-8.642,120.5592,1200,call,//www.xeno-canto.org/292558,//www.xeno-canto.org/292558/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,1:08,09:30,2015-06-25,2015-11-29,img:https://www.flickr.com/photos/madbirder/18771224524/in/album-72157653093416773/,yes,no
437843,Tachybaptus,tricolor,vulcanorum,Tricolored Grebe,Bruno Durand,Indonesia,Banjar; Kabupaten Buleleng; Bali,-8.2573,115.0968,1200,song,//www.xeno-canto.org/437843,//www.xeno-canto.org/437843/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:03,09:00,2018-10-05,2018-10-10,Among waterplants ; only one sequence heard within several minutes.,yes,no
202694,Dupetor,flavicollis,australis,Black Bittern,Frank Lambert,Indonesia,Pantar Island; mangrove near Maliang (2),-8.3867,124.1131,0,call,//www.xeno-canto.org/202694,//www.xeno-canto.org/202694/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,1:29,19:40,2013-10-18,2014-11-16,This bird was in the mangroves; calling about an hour after dark. Although not seen; identification was made by comparison with another recordings of Black Bittern (from Australia) and discussion with others who have heard this at the same locality. The sonograms are almost identical. Originally thought to possibly be a scops owl. [Subspecies here most likely australis] Same bird as XC202691; XC202692; XC202693.,no,no
202693,Dupetor,flavicollis,australis,Black Bittern,Frank Lambert,Indonesia,Pantar Island; mangrove near Maliang (2),-8.3867,124.1131,0,call,//www.xeno-canto.org/202693,//www.xeno-canto.org/202693/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:37,19:37,2013-10-18,2014-11-16,This bird was in the mangroves; calling about an hour after dark. Although not seen; identification was made by comparison with another recordings of Black Bittern (from Australia) and discussion with others who have heard this at the same locality. The sonograms are almost identical. Originally thought to possibly be a scops owl. [Subspecies here most likely australis] Same bird as XC202691,no,no
202692,Dupetor,flavicollis,australis,Black Bittern,Frank Lambert,Indonesia,Pantar Island; mangrove near Maliang (2),-8.3867,124.1131,0,call,//www.xeno-canto.org/202692,//www.xeno-canto.org/202692/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:14,19:31,2013-10-18,2014-11-16,This bird was in the mangroves; calling about an hour after dark. Although not seen; identification was made by comparison with another recordings of Black Bittern (from Australia) and discussion with others who have heard this at the same locality. The sonograms are almost identical. Originally thought to possibly be a scops owl. [Subspecies here most likely australis] Same bird as XC202691,no,no
202691,Dupetor,flavicollis,australis,Black Bittern,Frank Lambert,Indonesia,Pantar Island; mangrove near Maliang (2),-8.3867,124.1131,0,call,//www.xeno-canto.org/202691,//www.xeno-canto.org/202691/download,//creativecommons.org/licenses/by-nc-nd/4.0/,B,0:25,19:26,2013-10-18,2014-11-16,This bird was in the mangroves; calling about an hour after dark. Although not seen; identification was made by comparison with another recordings of Black Bittern (from Australia) and discussion with others who have heard this at the same locality. The sonograms are almost identical. Originally thought to possibly be a scops owl. [Subspecies here most likely australis],no,no
116530,Dupetor,flavicollis,,Black Bittern,Filip Verbelen,Indonesia,Mangroves near Baranusa,-8.3925,124.1055,approx  sea level,call; song,//www.xeno-canto.org/116530,//www.xeno-canto.org/116530/download,//creativecommons.org/licenses/by-nc-sa/3.0/,B,1:30,20:00,2009-09-05,2013-01-04,This mystery recording is from a mature mangrove woodland (approximately at S 8°23'20.95" // E 124°06'38.94").  It sounds like a Scops-owl to me but I failed to see it. The forest area was almost impossible to access (mangroves) adjacent to eucalypt woodland and I had no luck with playback. The calls sound however different then Otus magics tempestatis which occurs on nearby Flores and Lembata (Lomblen). But no Scops-owl is known from Pantar island; only a Ninox (Ninox [novaeseelandiae] plesseni is present (unlike Flores and Lembata where there is no Ninox).   I heard these calls from more then one location and on subsequent nights.  Peter Collaerts and friends also went to the same location and heard the same calls many months later (but also failed to locate and visually observe it - so a challenge remains...).

I had posted this recording earlier on Xeno-Canto but it has gone missing when Xeno-Canto transferred to the new server.  All comments / thoughts remain wellcome.  Anyone wishing to visit Pantar to check out these calls can contact me !,no,yes
209506,Dupetor,flavicollis,,Black Bittern,Stijn Cooleman,Indonesia,Pantar Island; mangrove near Baranusa,-8.392,124.1075,0,call,//www.xeno-canto.org/209506,//www.xeno-canto.org/209506/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:33,22:25,2013-11-17,2015-01-07,Two birds in the mangrove (at a 10-some meter) calling (to each other) at night:
the frequencies of the call are between 400 - 1400 Hz (comprising two simultaneous notes: between 400 - 750 Hz and 800 - 1400 Hz).

ID is supposedly Black Bittern based on experts' opinions; including XC202694. 

Initially considered to be possibly a Scops Owl: XC116530.,no,yes
113307,Dupetor,flavicollis,,Black Bittern,Peter Collaerts,Indonesia,Nusa Tenggara Timur,-8.3925,124.1055,20,call,//www.xeno-canto.org/113307,//www.xeno-canto.org/113307/download,//creativecommons.org/licenses/by-nc-sa/3.0/,D,0:04,18:30,2011-07-04,2012-11-24,Unidentified scops-owl that was calling in the mangroves. Also recorded by Filip Verbelen and Rob Hutchinson on other times.,no,unknown
376571,Nycticorax,nycticorax,,Black-crowned Night Heron,Karyadi Baskoro,Indonesia,Bulusan; Tembalang; Kota Semarang; Jawa Tengah,-7.0611,110.4473,190,call,//www.xeno-canto.org/376571,//www.xeno-canto.org/376571/download,//creativecommons.org/licenses/by-nc-sa/4.0/,A,0:18,04:46,2017-06-21,2017-06-22,,yes,no
233693,Nycticorax,nycticorax,,Black-crowned Night Heron,Paulo Alves,Indonesia,Bogor Botanical Gardens; Bogor; West Java,-6.5998,106.7962,280,call,//www.xeno-canto.org/233693,//www.xeno-canto.org/233693/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:06,07:30,2015-03-30,2015-03-31,,yes,no
412857,Nycticorax,caledonicus,,Nankeen Night Heron,Philippe Verbelen,Indonesia,Kokas; Kabupaten Fakfak; Papua Barat,-2.8591,132.7109,40,call,//www.xeno-canto.org/412857,//www.xeno-canto.org/412857/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:46,18:41,2012-08-28,2018-04-29,This species was not seen while recording (at dusk) but several individuals were present along a forested stream earlier in the day + the recorded calls match with other recordings I found online.,no,no
152146,Nycticorax,caledonicus,,Nankeen Night Heron,Mike Nelson,Indonesia,Lore Lindu National Park; Sulawesi,-1.5159,120.2301,1900,call,//www.xeno-canto.org/152146,//www.xeno-canto.org/152146/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:12,04:00,2013-09-29,2013-10-18,Unseen bird near our lodge in the village,no,no
487690,Butorides,striata,,Striated Heron,Prayitno Goenarto,Indonesia,Taman Wisata Alam Mangrove Angke Kapuk,-6.1053,106.7356,0,flight call,//www.xeno-canto.org/487690,//www.xeno-canto.org/487690/download,//creativecommons.org/licenses/by-nc-nd/4.0/,no score,0:04,08:30,2019-06-23,2019-07-16,Made as individual was flying away
HPF applied,yes,no
503734,Butorides,striata,javanica,Striated Heron,Ding Li Yong,Indonesia,Sungai Raya; Kabupaten Aceh Timur; Aceh,4.659,97.9417,0,call,//www.xeno-canto.org/503734,//www.xeno-canto.org/503734/download,//creativecommons.org/licenses/by-nc-nd/4.0/,A,0:04,10:30,2019-10-20,2019-10-23,,yes,no
204078,Butorides,striata,,Striated Heron,Mike Nelson,Indonesia,Legonkulon; Subang; Jawa Barat,-6.2312,107.7746,10,alarm call; call,//www.xeno-canto.org/204078,//www.xeno-canto.org/204078/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:05,09:30,2014-09-25,2014-11-27,,yes,no
487968,Ardeola,speciosa,,Javan Pond Heron,Prayitno Goenarto,Indonesia,Taman Wisata Alam Mangrove Angke Kapuk,-6.1053,106.7356,0,call,//www.xeno-canto.org/487968,//www.xeno-canto.org/487968/download,//creativecommons.org/licenses/by-nc-nd/4.0/,no score,0:02,09:30,2019-06-23,2019-07-18,Pointed at a sound coming from behind bushes/reeds
Sounds similar to that of recording XC94169
Especially the croaking noises at the start of the recording
Javan Pond Heron was very abundant in the park

HPF -6dB,no,no
150480,Ardea,purpurea,manilensis,Purple Heron,Bruno Durand,Indonesia,Nusa Dua lagoon; Badung; Bali,-8.7868,115.2218,10,flight call,//www.xeno-canto.org/150480,//www.xeno-canto.org/150480/download,//creativecommons.org/licenses/by-nc-sa/3.0/,C,0:07,17:30,2013-10-08,2013-10-13,interval shortened. Flying above a pond just before night; coming from mangrove.,yes,no
338696,Ardea,alba,modesta,Great Egret,Bruno Durand,Indonesia,Serangan island (south);Bali,-8.7444,115.223,0,call,//www.xeno-canto.org/338696,//www.xeno-canto.org/338696/download,//creativecommons.org/licenses/by-nc-sa/4.0/,C,0:06,10:00,2016-09-30,2016-10-19,,yes,no
377241,Egretta,picata,,Pied Heron,Philippe Verbelen,Indonesia,Wasur National Park; Papua,-8.6634,140.7217,10,call,//www.xeno-canto.org/377241,//www.xeno-canto.org/377241/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:22,06:32,2012-09-22,2017-06-26,Calling from treetops.  Probably a roosting area (no nests seen),yes,no
377240,Egretta,picata,,Pied Heron,Philippe Verbelen,Indonesia,Wasur National Park; Papua,-8.6634,140.7217,10,call,//www.xeno-canto.org/377240,//www.xeno-canto.org/377240/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:04,06:30,2012-09-22,2017-06-26,Calling from treetops.  Probably a roosting area (no nests seen),yes,no
377239,Egretta,picata,,Pied Heron,Philippe Verbelen,Indonesia,Wasur National Park; Papua,-8.6634,140.7217,10,call,//www.xeno-canto.org/377239,//www.xeno-canto.org/377239/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:03,06:30,2012-09-22,2017-06-26,Calling from treetops.  Probably a roosting area (no nests seen),yes,no
377237,Egretta,picata,,Pied Heron,Philippe Verbelen,Indonesia,Wasur National Park; Papua,-8.6634,140.7217,10,call,//www.xeno-canto.org/377237,//www.xeno-canto.org/377237/download,//creativecommons.org/licenses/by-nc-sa/4.0/,B,0:32,06:29,2012-09-22,2017-06-26,Calling from treetops.  Probably a roosting area (no nests seen),yes,no
93607,Phalacrocorax,sulcirostris,,Little Black Cormorant,Todd Mark,Indonesia,Mangrove Rehabilitation Project; Bipolo; Timor,-10.032,123.805,5,call,//www.xeno-canto.org/93607,//www.xeno-canto.org/93607/download,//creativecommons.org/licenses/by-nc-nd/2.5/,C,1:50,11:10,2011-12-03,2012-01-28,resting flock flushed; repositioned in tree for safety; calls emitted when flying birds tried to position into established roosting loci.,unknown,unknown
170108,Elanus,caeruleus,hypoleucus,Black-winged Kite,Bas van Balen,Indonesia,Darul Makmur; Nagan Raya; Aceh,4.0055,96.485,30,alarm call; female; male,//www.xeno-canto.org/170108,//www.xeno-canto.org/170108/download,//creativecommons.org/licenses/by-nc-sa/3.0/,A,0:41,17:51,2013-11-28,2014-03-17,two birds defending their nest against monitor lizard climbing their nest tree,yes,unknown
